,filename,is_animal_there,is_it_a_dog,is_the_owner_there,color,tail,cam_id,address
61,B46.jpg,1,1,0,3,2,PVN_hd_SVAO_3040_1,"город Москва, Новоалексеевская улица, дом 5А"
62,B47.jpg,0,0,0,0,0,PVN_hd_SVAO_3498_4,"город Москва, улица Корнейчука, дом 41А"
63,B48.jpg,1,1,0,3,2,PVN_hd_SVAO_3498_4,"город Москва, улица Корнейчука, дом 41А"
64,B49.jpg,1,1,0,3,2,PVN_hd_SVAO_3055_1,"город Москва, проспект Мира, дом 182, корпус 3"
65,B5.jpg,1,1,0,3,2,PVN_hd_SVAO_3040_1,"город Москва, Новоалексеевская улица, дом 5А"
66,B50.jpg,1,1,0,3,2,PVN_hd_SVAO_3498_4,"город Москва, улица Корнейчука, дом 41А"
67,B51.jpg,1,1,0,3,2,PVN_hd_SVAO_3498_4,"город Москва, улица Корнейчука, дом 41А"
68,B52.jpg,1,1,0,3,2,PVN_hd_SVAO_3055_1,"город Москва, проспект Мира, дом 182, корпус 3"
69,B53.jpg,1,1,0,2,2,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
70,B54.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
71,B55.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
72,B56.jpg,1,1,0,2,2,PVN_hd_SVAO_1652_1,"город Москва, улица Академика Королёва, дом 28, корпус 2"
73,B57.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
74,B58.jpg,1,1,1,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
75,B59.jpg,1,1,0,2,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
76,B6.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
77,B60.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
78,B61.jpg,1,1,0,2,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
79,B62.jpg,0,0,0,0,0,PVN_hd_SVAO_3081_5,"город Москва, улица Бориса Галушкина, дом 18"
80,B63.jpg,1,0,0,0,0,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
81,B64.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
82,B65.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
83,B66.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
84,B67.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
85,B68.jpg,1,1,1,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
86,B69.jpg,1,1,0,2,2,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
87,B7.jpg,1,0,0,0,0,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
88,B70.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
89,B71.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
90,B72.jpg,1,1,1,3,2,PVN_hd_SVAO_1652_1,"город Москва, улица Академика Королёва, дом 28, корпус 2"
91,B73.jpg,1,0,0,0,0,PVN_hd_SVAO_3055_1,"город Москва, проспект Мира, дом 182, корпус 3"
92,B74.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
93,B75.jpg,1,1,0,3,2,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
94,B76.jpg,1,1,0,3,2,PVN_hd_TSAO_3562_4,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Садовая-Черногрязская улица, дом 16-18, строение 1"
95,B77.jpg,1,1,0,3,2,PVN_hd_TSAO_3847_1,"город Москва, Малая Пионерская улица, дом 23-31, строение 1"
96,B78.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
97,B79.jpg,1,0,0,0,0,PVN_hd_SVAO_3055_1,"город Москва, проспект Мира, дом 182, корпус 3"
98,B8.jpg,1,1,0,3,2,PVN_hd_TSAO_3847_1,"город Москва, Малая Пионерская улица, дом 23-31, строение 1"
99,B80.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
100,B81.jpg,0,0,0,0,0,PVN_hd_SVAO_3087_5,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, улица Бориса Галушкина, дом 25"
101,B82.jpg,1,1,0,3,2,PVN_hd_TSAO_3766_1,"город Москва, 5-й Монетчиковский переулок, дом 13"
102,B83.jpg,1,1,0,3,2,PVN_hd_TSAO_3847_1,"город Москва, Малая Пионерская улица, дом 23-31, строение 1"
103,B84.jpg,0,0,0,0,0,PVN_hd_SVAO_3081_5,"город Москва, улица Бориса Галушкина, дом 18"
104,B85.jpg,1,0,0,0,0,PVN_hd_SVAO_3081_5,"город Москва, улица Бориса Галушкина, дом 18"
105,B86.jpg,0,0,0,0,0,PVN_hd_SVAO_3040_1,"город Москва, Новоалексеевская улица, дом 5А"
106,B87.jpg,1,1,0,3,2,PVN_hd_TSAO_3766_1,"город Москва, 5-й Монетчиковский переулок, дом 13"
107,B88.jpg,0,0,0,0,0,PVN_hd_SZAO_43_1,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, 1-й Тушинский проезд, дом 3"
108,B89.jpg,1,1,0,1,2,PVN_hd_SVAO_3087_5,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, улица Бориса Галушкина, дом 25"
109,B9.jpg,1,1,0,3,2,PVN_hd_SVAO_1325_1,"город Москва, проезд Черского, дом 5"
110,B90.jpg,1,1,0,3,2,PVN_hd_SVAO_1325_1,"город Москва, проезд Черского, дом 5"
111,B91.jpg,0,0,0,0,0,PVN_hd_SVAO_3055_1,"город Москва, проспект Мира, дом 182, корпус 3"
112,B92.jpg,1,1,1,3,2,PVN_hd_SZAO_43_1,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, 1-й Тушинский проезд, дом 3"
113,B93.jpg,1,1,0,3,2,PVN_hd_UZAO_8740_4,"город Москва, улица Академика Семёнова, дом 3"
114,B94.jpg,1,1,0,2,2,PVN_hd_TSAO_6162_6,"город Москва, улица Крымский Вал, дом 8"
115,B95.jpg,1,0,0,0,0,PVN_hd_SVAO_1325_1,"город Москва, проезд Черского, дом 5"
116,B96.jpg,0,0,0,0,0,PVN_hd_SVAO_1325_1,"город Москва, проезд Черского, дом 5"
117,B97.jpg,0,0,0,0,0,UVN_SAO_027_2,"САО Ленинградский проспект, дом 36"
118,B98.jpg,0,0,0,0,0,PVN_hd_TSAO_11401_1,"город Москва, 1-й Спасоналивковский переулок, дом 18, строение 2"
119,B99.jpg,0,0,0,0,0,UVN_SAO_027_2,"САО Ленинградский проспект, дом 36"
120,А1.jpg,1,1,0,3,2,PVN_hd_SVAO_3426_1,"город Москва, Мелиховская улица, дом 2"
121,А10.jpg,1,0,0,0,0,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
122,А100.jpg,0,0,0,0,0,UVN_SAO_027_2,"САО Ленинградский проспект, дом 36"
123,А101.jpg,1,0,0,0,0,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
124,А102.jpg,1,1,0,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
125,А11.jpg,1,1,0,3,2,PVN_hd_UAO_1412 4,"САО Ленинградский проспект, дом 36"
126,А12.jpg,1,1,0,3,2,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
127,А13.jpg,1,1,0,3,2,UVN_SAO_027_2,"САО Ленинградский проспект, дом 36"
128,А14.jpg,1,1,1,3,2,UVN_SAO_027_2,"САО Ленинградский проспект, дом 36"
129,А15.jpg,1,1,1,3,2,PVN_hd_SVAO_1652_1,"город Москва, улица Академика Королёва, дом 28, корпус 2"
130,А16.jpg,1,1,0,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
131,А17.jpg,0,0,0,0,0,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
132,А18.jpg,1,1,1,3,2,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
133,А19.jpg,1,1,0,3,1,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
134,А2.jpg,1,1,1,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
135,А20.jpg,1,1,0,2,2,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
136,А21.jpg,1,1,0,3,2,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
137,А22.jpg,1,1,1,3,2,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
138,А23.jpg,0,0,0,0,0,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
139,А24.jpg,0,0,0,0,0,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
140,А25.jpg,1,1,0,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
141,А26.jpg,1,1,0,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
142,А27.jpg,1,1,0,1,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
143,А28.jpg,1,1,0,2,2,PVN_hd_TSAO_3562_4,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Садовая-Черногрязская улица, дом 16-18, строение 1"
144,А29.jpg,1,1,1,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
145,А3.jpg,1,1,0,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
146,А30.jpg,1,1,0,3,2,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
147,А31.jpg,1,1,0,3,2,PVN_hd_5ZA0_5745_1,"город Москва, улица Исаковского, дом 28, корпус 1"
148,А32.jpg,1,1,1,1,2,PVN_hd_5ZA0_5745_1,"город Москва, улица Исаковского, дом 28, корпус 1"
149,А33.jpg,0,0,0,0,0,PVN_hd_5ZA0_5745_1,"город Москва, улица Исаковского, дом 28, корпус 1"
150,А34.jpg,1,1,0,3,2,PVN_hd_SZAO_5745_1,"город Москва, улица Исаковского, дом 28, корпус 1"
151,А35.jpg,1,0,0,0,0,PVN_hd_SZAO_5745_1,"город Москва, улица Исаковского, дом 28, корпус 1"
152,А36.jpg,1,1,0,3,2,PVN_hd_SZAO_5745_1,"город Москва, улица Исаковского, дом 28, корпус 1"
153,А37.jpg,1,0,0,0,0,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
154,А38.jpg,1,1,0,3,2,PVN_hd_SZAO_5745_1,"город Москва, улица Исаковского, дом 28, корпус 1"
155,А39.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
156,А4.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
157,А40.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
158,А41.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
159,А42.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
160,А43.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
161,А44.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
162,А45.jpg,1,1,1,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
163,А46.jpg,1,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
164,А47.jpg,1,1,1,3,2,PVN_hd_UZAO_1100_15,"город Москва, улица Академика Варги, дом 28"
165,А48.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
166,А49.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
167,А5.jpg,1,1,0,2,2,PVN_hd_TSAO_3437_1,"город Москва, переулок Огородная Слобода, дом 10"
168,А50.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
169,А51.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
170,А52.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Филёвский бульвар, дом 15"
171,А53.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
172,А54.jpg,0,0,0,0,0,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
173,А55.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Клязьминская улица, дом 5, корпус 1"
174,А56.jpg,1,0,0,0,0,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
175,А57.jpg,1,1,1,3,2,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
176,А58.jpg,1,1,0,1,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
177,А59.jpg,1,1,0,2,2,PVN_hd_SVAO_3426_1,"город Москва, Мелиховская улица, дом 2"
178,А6.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
179,А60.jpg,1,0,0,0,0,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
180,А61.jpg,1,1,1,3,2,PVN_hd_UZAO_1100_15,"город Москва, улица Академика Варги, дом 28"
181,А62.jpg,1,1,0,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
182,А63.jpg,1,1,1,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
183,А64.jpg,0,0,0,0,0,PVN_hd_ZAO_9544 4,"город Москва, Клязьминская улица, дом 5, корпус 1"
184,А65.jpg,1,1,1,3,2,PVN_hd_ZAO_9544 4,"город Москва, Левобережная улица, дом 4, корпус 12"
185,А66.jpg,1,1,0,3,2,PVN_hd_UAO_319_2,"город Москва, Днепропетровская улица, дом 31"
186,А67.jpg,1,1,0,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
187,А68.jpg,1,1,0,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
188,А69.jpg,1,1,1,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
189,А7.jpg,1,1,0,3,2,PVN_hd_UAO_319_2,"город Москва, Днепропетровская улица, дом 31"
190,А70.jpg,1,1,1,3,2,PVN_hd_UZAO_1100_15,"город Москва, улица Академика Варги, дом 28"
191,А71.jpg,0,0,0,0,0,PVN_hd_UAO_2582_4,"город Москва, Чертановская улица, дом 66, корпус 4"
192,А72.jpg,1,1,0,3,2,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
193,А73.jpg,1,0,0,0,0,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
194,А74.jpg,1,1,0,3,2,PVN_hd_SVAO_1652_1,"город Москва, улица Академика Королёва, дом 28, корпус 2"
195,А75.jpg,1,1,1,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
196,А76.jpg,0,0,0,0,0,PVN_hd_UAO_319_2,"город Москва, Днепропетровская улица, дом 31"
197,А77.jpg,1,0,0,0,0,PVN_hd_UAO_5653_11,"город Москва, Варшавское шоссе, дом 144, корпус 2"
198,А78.jpg,1,1,0,3,2,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
199,А79.jpg,1,1,0,3,2,PVN_hd_UAO_2582_4,"город Москва, Чертановская улица, дом 66, корпус 4"
200,А8.jpg,1,1,0,3,2,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
201,А80.jpg,0,0,0,0,0,PVN_hd_UAO_8456_1,"город Москва, улица Красного Маяка, дом 19, корпус 3"
202,А81.jpg,0,0,0,0,0,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
203,А82.jpg,1,1,0,3,1,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
204,А83.jpg,0,0,0,0,0,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
205,А84.jpg,1,1,1,3,2,PVN_hd_UZAO_7277_1,"город Москва, улица Каховка, дом 5, корпус 4"
206,А85.jpg,1,0,0,0,0,PVN_hd_SVAO_1652_1,"город Москва, улица Академика Королёва, дом 28, корпус 2"
207,А86.jpg,0,0,0,0,0,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
208,А87.jpg,1,1,0,3,2,PVN_hd_UZAO_7277_1,"город Москва, улица Каховка, дом 5, корпус 4"
209,А88.jpg,0,0,0,0,0,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
210,А89.jpg,1,0,0,0,0,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
211,А9.jpg,1,1,0,3,2,PVN_hd_UZAO_7277_1,"город Москва, улица Каховка, дом 5, корпус 4"
212,А90.jpg,1,1,0,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
213,А91.jpg,1,1,1,3,2,PVN_hd_TSAO_3847_1,"город Москва, Малая Пионерская улица, дом 23-31, строение 1"
214,А92.jpg,1,1,1,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
215,А93.jpg,1,1,0,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
216,А94.jpg,1,1,0,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
217,А95.jpg,1,1,0,3,2,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
218,А96.jpg,1,1,0,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
219,А97.jpg,1,1,0,3,2,PVN_hd_UAO_2666_1,"город Москва, Домодедовская улица, дом 24, корпус 4"
220,А98.jpg,1,1,0,3,2,PVN_hd_SAO_2_8257_3,"город Москва, улица Дыбенко, дом 36, корпус 1"
221,А99.jpg,1,1,0,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
222,С1.jpg,0,0,0,0,0,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
223,С10.jpg,0,0,0,0,0,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
224,С100.jpg,1,0,0,0,0,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
225,С101.jpg,1,0,0,0,0,PVN_hd_TSAO_3437_1,"город Москва, переулок Огородная Слобода, дом 10"
226,С102.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
227,С103.jpg,1,1,0,3,2,PVN_hd_TSAO_3562_4,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Садовая-Черногрязская улица, дом 16-18, строение 1"
228,С11.jpg,0,0,0,0,0,PVN_hd_TSAO_3636_5,"город Москва, Хомутовский тупик, дом 4, корпус 1"
